Level	start_stop	Date	Time	DateTime	Day	Sunrise_dt	Sunset_dt
8.53	wait	2017-03-16	18:42:00	2017-03-16 18:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.71	wait	2017-03-16	18:48:00	2017-03-16 18:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.88	wait	2017-03-16	18:54:00	2017-03-16 18:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.05	wait	2017-03-16	19:00:00	2017-03-16 19:00:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.21	wait	2017-03-16	19:06:00	2017-03-16 19:06:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.36	wait	2017-03-16	19:12:00	2017-03-16 19:12:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.5	wait	2017-03-16	19:18:00	2017-03-16 19:18:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.64	wait	2017-03-16	19:24:00	2017-03-16 19:24:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.76	wait	2017-03-16	19:30:00	2017-03-16 19:30:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.88	wait	2017-03-16	19:36:00	2017-03-16 19:36:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.99	wait	2017-03-16	19:42:00	2017-03-16 19:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.09	wait	2017-03-16	19:48:00	2017-03-16 19:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.18	wait	2017-03-16	19:54:00	2017-03-16 19:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.26	wait	2017-03-16	20:00:00	2017-03-16 20:00:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.33	wait	2017-03-16	20:06:00	2017-03-16 20:06:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.39	wait	2017-03-16	20:12:00	2017-03-16 20:12:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.44	wait	2017-03-16	20:18:00	2017-03-16 20:18:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.48	wait	2017-03-16	20:24:00	2017-03-16 20:24:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.51	wait	2017-03-16	20:30:00	2017-03-16 20:30:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.53	wait	2017-03-16	20:36:00	2017-03-16 20:36:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.54	wait	2017-03-16	20:42:00	2017-03-16 20:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.55	wait	2017-03-16	20:48:00	2017-03-16 20:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.54	wait	2017-03-16	20:54:00	2017-03-16 20:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.53	wait	2017-03-16	21:00:00	2017-03-16 21:00:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.5	wait	2017-03-16	21:06:00	2017-03-16 21:06:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.47	wait	2017-03-16	21:12:00	2017-03-16 21:12:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.43	wait	2017-03-16	21:18:00	2017-03-16 21:18:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.38	wait	2017-03-16	21:24:00	2017-03-16 21:24:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.32	wait	2017-03-16	21:30:00	2017-03-16 21:30:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.26	wait	2017-03-16	21:36:00	2017-03-16 21:36:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.19	wait	2017-03-16	21:42:00	2017-03-16 21:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.11	wait	2017-03-16	21:48:00	2017-03-16 21:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
10.03	wait	2017-03-16	21:54:00	2017-03-16 21:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.94	wait	2017-03-16	22:00:00	2017-03-16 22:00:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.85	wait	2017-03-16	22:06:00	2017-03-16 22:06:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.75	wait	2017-03-16	22:12:00	2017-03-16 22:12:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.64	wait	2017-03-16	22:18:00	2017-03-16 22:18:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.53	wait	2017-03-16	22:24:00	2017-03-16 22:24:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.41	wait	2017-03-16	22:30:00	2017-03-16 22:30:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.29	wait	2017-03-16	22:36:00	2017-03-16 22:36:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.17	wait	2017-03-16	22:42:00	2017-03-16 22:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
9.04	wait	2017-03-16	22:48:00	2017-03-16 22:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.91	wait	2017-03-16	22:54:00	2017-03-16 22:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.77	wait	2017-03-16	23:00:00	2017-03-16 23:00:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.64	wait	2017-03-16	23:06:00	2017-03-16 23:06:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.5	wait	2017-03-16	23:12:00	2017-03-16 23:12:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.35	wait	2017-03-16	23:18:00	2017-03-16 23:18:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.21	wait	2017-03-16	23:24:00	2017-03-16 23:24:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
8.06	wait	2017-03-16	23:30:00	2017-03-16 23:30:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
7.91	wait	2017-03-16	23:36:00	2017-03-16 23:36:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
7.76	wait	2017-03-16	23:42:00	2017-03-16 23:42:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
7.61	wait	2017-03-16	23:48:00	2017-03-16 23:48:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
7.46	wait	2017-03-16	23:54:00	2017-03-16 23:54:00	75	2017-03-16 07:19:27	2017-03-16 19:17:21
7.3	wait	2017-03-17	00:00:00	2017-03-17 00:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.15	wait	2017-03-17	00:06:00	2017-03-17 00:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.0	wait	2017-03-17	00:12:00	2017-03-17 00:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.85	wait	2017-03-17	00:18:00	2017-03-17 00:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.7	wait	2017-03-17	00:24:00	2017-03-17 00:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.56	wait	2017-03-17	00:30:00	2017-03-17 00:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.41	wait	2017-03-17	00:36:00	2017-03-17 00:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.27	wait	2017-03-17	00:42:00	2017-03-17 00:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.14	wait	2017-03-17	00:48:00	2017-03-17 00:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.0	wait	2017-03-17	00:54:00	2017-03-17 00:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.88	wait	2017-03-17	01:00:00	2017-03-17 01:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.75	wait	2017-03-17	01:06:00	2017-03-17 01:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.64	wait	2017-03-17	01:12:00	2017-03-17 01:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.53	wait	2017-03-17	01:18:00	2017-03-17 01:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.42	wait	2017-03-17	01:24:00	2017-03-17 01:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.32	wait	2017-03-17	01:30:00	2017-03-17 01:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.23	wait	2017-03-17	01:36:00	2017-03-17 01:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.15	wait	2017-03-17	01:42:00	2017-03-17 01:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.08	wait	2017-03-17	01:48:00	2017-03-17 01:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.01	wait	2017-03-17	01:54:00	2017-03-17 01:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.96	wait	2017-03-17	02:00:00	2017-03-17 02:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.91	wait	2017-03-17	02:06:00	2017-03-17 02:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.87	wait	2017-03-17	02:12:00	2017-03-17 02:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.84	wait	2017-03-17	02:18:00	2017-03-17 02:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.82	wait	2017-03-17	02:24:00	2017-03-17 02:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.82	wait	2017-03-17	02:30:00	2017-03-17 02:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.82	wait	2017-03-17	02:36:00	2017-03-17 02:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.82	wait	2017-03-17	02:42:00	2017-03-17 02:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.84	wait	2017-03-17	02:48:00	2017-03-17 02:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.87	wait	2017-03-17	02:54:00	2017-03-17 02:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.91	wait	2017-03-17	03:00:00	2017-03-17 03:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.96	wait	2017-03-17	03:06:00	2017-03-17 03:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.01	wait	2017-03-17	03:12:00	2017-03-17 03:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.07	wait	2017-03-17	03:18:00	2017-03-17 03:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.15	wait	2017-03-17	03:24:00	2017-03-17 03:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.23	wait	2017-03-17	03:30:00	2017-03-17 03:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.31	wait	2017-03-17	03:36:00	2017-03-17 03:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.41	wait	2017-03-17	03:42:00	2017-03-17 03:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.51	wait	2017-03-17	03:48:00	2017-03-17 03:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.62	wait	2017-03-17	03:54:00	2017-03-17 03:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.73	wait	2017-03-17	04:00:00	2017-03-17 04:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.85	wait	2017-03-17	04:06:00	2017-03-17 04:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.98	wait	2017-03-17	04:12:00	2017-03-17 04:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.11	wait	2017-03-17	04:18:00	2017-03-17 04:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.24	wait	2017-03-17	04:24:00	2017-03-17 04:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.38	wait	2017-03-17	04:30:00	2017-03-17 04:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.52	wait	2017-03-17	04:36:00	2017-03-17 04:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.67	wait	2017-03-17	04:42:00	2017-03-17 04:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.82	wait	2017-03-17	04:48:00	2017-03-17 04:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.97	wait	2017-03-17	04:54:00	2017-03-17 04:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.13	wait	2017-03-17	05:00:00	2017-03-17 05:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.28	wait	2017-03-17	05:06:00	2017-03-17 05:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.44	wait	2017-03-17	05:12:00	2017-03-17 05:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.6	wait	2017-03-17	05:18:00	2017-03-17 05:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.76	wait	2017-03-17	05:24:00	2017-03-17 05:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.92	wait	2017-03-17	05:30:00	2017-03-17 05:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.08	wait	2017-03-17	05:36:00	2017-03-17 05:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.25	wait	2017-03-17	05:42:00	2017-03-17 05:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.41	wait	2017-03-17	05:48:00	2017-03-17 05:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.57	wait	2017-03-17	05:54:00	2017-03-17 05:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.73	wait	2017-03-17	06:00:00	2017-03-17 06:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.89	wait	2017-03-17	06:06:00	2017-03-17 06:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.04	wait	2017-03-17	06:12:00	2017-03-17 06:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.2	wait	2017-03-17	06:18:00	2017-03-17 06:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.35	wait	2017-03-17	06:24:00	2017-03-17 06:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.5	wait	2017-03-17	06:30:00	2017-03-17 06:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.64	wait	2017-03-17	06:36:00	2017-03-17 06:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.78	wait	2017-03-17	06:42:00	2017-03-17 06:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.92	wait	2017-03-17	06:48:00	2017-03-17 06:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.05	wait	2017-03-17	06:54:00	2017-03-17 06:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.18	wait	2017-03-17	07:00:00	2017-03-17 07:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.3	wait	2017-03-17	07:06:00	2017-03-17 07:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.41	wait	2017-03-17	07:12:00	2017-03-17 07:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.52	wait	2017-03-17	07:18:00	2017-03-17 07:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.62	wait	2017-03-17	07:24:00	2017-03-17 07:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.72	wait	2017-03-17	07:30:00	2017-03-17 07:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.8	wait	2017-03-17	07:36:00	2017-03-17 07:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.88	wait	2017-03-17	07:42:00	2017-03-17 07:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.95	wait	2017-03-17	07:48:00	2017-03-17 07:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.01	wait	2017-03-17	07:54:00	2017-03-17 07:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.07	wait	2017-03-17	08:00:00	2017-03-17 08:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.11	wait	2017-03-17	08:06:00	2017-03-17 08:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.14	wait	2017-03-17	08:12:00	2017-03-17 08:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.17	wait	2017-03-17	08:18:00	2017-03-17 08:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.18	wait	2017-03-17	08:24:00	2017-03-17 08:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.18	wait	2017-03-17	08:30:00	2017-03-17 08:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.18	wait	2017-03-17	08:36:00	2017-03-17 08:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.16	wait	2017-03-17	08:42:00	2017-03-17 08:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.13	wait	2017-03-17	08:48:00	2017-03-17 08:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.1	wait	2017-03-17	08:54:00	2017-03-17 08:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
11.05	wait	2017-03-17	09:00:00	2017-03-17 09:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.99	wait	2017-03-17	09:06:00	2017-03-17 09:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.92	wait	2017-03-17	09:12:00	2017-03-17 09:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.85	wait	2017-03-17	09:18:00	2017-03-17 09:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.76	wait	2017-03-17	09:24:00	2017-03-17 09:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.67	wait	2017-03-17	09:30:00	2017-03-17 09:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.56	wait	2017-03-17	09:36:00	2017-03-17 09:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.45	wait	2017-03-17	09:42:00	2017-03-17 09:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.33	wait	2017-03-17	09:48:00	2017-03-17 09:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.2	wait	2017-03-17	09:54:00	2017-03-17 09:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
10.06	wait	2017-03-17	10:00:00	2017-03-17 10:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.91	wait	2017-03-17	10:06:00	2017-03-17 10:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.76	wait	2017-03-17	10:12:00	2017-03-17 10:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.6	wait	2017-03-17	10:18:00	2017-03-17 10:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.43	wait	2017-03-17	10:24:00	2017-03-17 10:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.26	wait	2017-03-17	10:30:00	2017-03-17 10:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
9.08	wait	2017-03-17	10:36:00	2017-03-17 10:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.89	wait	2017-03-17	10:42:00	2017-03-17 10:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.7	wait	2017-03-17	10:48:00	2017-03-17 10:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.51	wait	2017-03-17	10:54:00	2017-03-17 10:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.31	wait	2017-03-17	11:00:00	2017-03-17 11:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
8.1	wait	2017-03-17	11:06:00	2017-03-17 11:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.89	wait	2017-03-17	11:12:00	2017-03-17 11:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.68	wait	2017-03-17	11:18:00	2017-03-17 11:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.46	wait	2017-03-17	11:24:00	2017-03-17 11:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.25	wait	2017-03-17	11:30:00	2017-03-17 11:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
7.02	wait	2017-03-17	11:36:00	2017-03-17 11:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.8	wait	2017-03-17	11:42:00	2017-03-17 11:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.58	wait	2017-03-17	11:48:00	2017-03-17 11:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.35	wait	2017-03-17	11:54:00	2017-03-17 11:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
6.12	wait	2017-03-17	12:00:00	2017-03-17 12:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.89	wait	2017-03-17	12:06:00	2017-03-17 12:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.66	wait	2017-03-17	12:12:00	2017-03-17 12:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.44	wait	2017-03-17	12:18:00	2017-03-17 12:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
5.21	wait	2017-03-17	12:24:00	2017-03-17 12:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.98	wait	2017-03-17	12:30:00	2017-03-17 12:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.76	wait	2017-03-17	12:36:00	2017-03-17 12:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.54	wait	2017-03-17	12:42:00	2017-03-17 12:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.32	wait	2017-03-17	12:48:00	2017-03-17 12:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.11	wait	2017-03-17	12:54:00	2017-03-17 12:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.9	wait	2017-03-17	13:00:00	2017-03-17 13:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.7	wait	2017-03-17	13:06:00	2017-03-17 13:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.5	wait	2017-03-17	13:12:00	2017-03-17 13:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.31	wait	2017-03-17	13:18:00	2017-03-17 13:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.12	wait	2017-03-17	13:24:00	2017-03-17 13:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.94	wait	2017-03-17	13:30:00	2017-03-17 13:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.77	wait	2017-03-17	13:36:00	2017-03-17 13:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.61	wait	2017-03-17	13:42:00	2017-03-17 13:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.46	wait	2017-03-17	13:48:00	2017-03-17 13:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.31	wait	2017-03-17	13:54:00	2017-03-17 13:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.18	wait	2017-03-17	14:00:00	2017-03-17 14:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.06	earliest_start	2017-03-17	14:06:00	2017-03-17 14:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.95	walk	2017-03-17	14:12:00	2017-03-17 14:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.85	walk	2017-03-17	14:18:00	2017-03-17 14:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.76	walk	2017-03-17	14:24:00	2017-03-17 14:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.68	walk	2017-03-17	14:30:00	2017-03-17 14:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.62	walk	2017-03-17	14:36:00	2017-03-17 14:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.57	walk	2017-03-17	14:42:00	2017-03-17 14:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.53	walk	2017-03-17	14:48:00	2017-03-17 14:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.5	walk	2017-03-17	14:54:00	2017-03-17 14:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.49	latest_start	2017-03-17	15:00:00	2017-03-17 15:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.48	wait	2017-03-17	15:06:00	2017-03-17 15:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.49	wait	2017-03-17	15:12:00	2017-03-17 15:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.52	wait	2017-03-17	15:18:00	2017-03-17 15:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.55	wait	2017-03-17	15:24:00	2017-03-17 15:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.59	wait	2017-03-17	15:30:00	2017-03-17 15:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.65	wait	2017-03-17	15:36:00	2017-03-17 15:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.72	wait	2017-03-17	15:42:00	2017-03-17 15:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.8	wait	2017-03-17	15:48:00	2017-03-17 15:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.89	wait	2017-03-17	15:54:00	2017-03-17 15:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
1.99	complete_hike	2017-03-17	16:00:00	2017-03-17 16:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.1	wait	2017-03-17	16:06:00	2017-03-17 16:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.22	wait	2017-03-17	16:12:00	2017-03-17 16:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.34	wait	2017-03-17	16:18:00	2017-03-17 16:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.48	wait	2017-03-17	16:24:00	2017-03-17 16:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.62	wait	2017-03-17	16:30:00	2017-03-17 16:30:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.78	wait	2017-03-17	16:36:00	2017-03-17 16:36:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
2.93	wait	2017-03-17	16:42:00	2017-03-17 16:42:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.1	wait	2017-03-17	16:48:00	2017-03-17 16:48:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.27	wait	2017-03-17	16:54:00	2017-03-17 16:54:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.44	wait	2017-03-17	17:00:00	2017-03-17 17:00:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.62	wait	2017-03-17	17:06:00	2017-03-17 17:06:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
3.81	wait	2017-03-17	17:12:00	2017-03-17 17:12:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.0	wait	2017-03-17	17:18:00	2017-03-17 17:18:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
4.19	wait	2017-03-17	17:24:00	2017-03-17 17:24:00	76	2017-03-17 07:17:25	2017-03-17 19:18:48
