Level	start_stop	Date	Time	DateTime	Day
8.92	wait	2015-09-01	09:24:00	2015-09-01 09:24:00	244
8.7	wait	2015-09-01	09:30:00	2015-09-01 09:30:00	244
8.47	wait	2015-09-01	09:36:00	2015-09-01 09:36:00	244
8.24	wait	2015-09-01	09:42:00	2015-09-01 09:42:00	244
8.0	wait	2015-09-01	09:48:00	2015-09-01 09:48:00	244
7.75	wait	2015-09-01	09:54:00	2015-09-01 09:54:00	244
7.51	wait	2015-09-01	10:00:00	2015-09-01 10:00:00	244
7.26	wait	2015-09-01	10:06:00	2015-09-01 10:06:00	244
7.0	wait	2015-09-01	10:12:00	2015-09-01 10:12:00	244
6.74	wait	2015-09-01	10:18:00	2015-09-01 10:18:00	244
6.48	wait	2015-09-01	10:24:00	2015-09-01 10:24:00	244
6.22	wait	2015-09-01	10:30:00	2015-09-01 10:30:00	244
5.96	wait	2015-09-01	10:36:00	2015-09-01 10:36:00	244
5.69	wait	2015-09-01	10:42:00	2015-09-01 10:42:00	244
5.43	wait	2015-09-01	10:48:00	2015-09-01 10:48:00	244
5.17	wait	2015-09-01	10:54:00	2015-09-01 10:54:00	244
4.91	wait	2015-09-01	11:00:00	2015-09-01 11:00:00	244
4.65	wait	2015-09-01	11:06:00	2015-09-01 11:06:00	244
4.4	wait	2015-09-01	11:12:00	2015-09-01 11:12:00	244
4.14	earliest_start	2015-09-01	11:18:00	2015-09-01 11:18:00	244
3.9	walk	2015-09-01	11:24:00	2015-09-01 11:24:00	244
3.66	walk	2015-09-01	11:30:00	2015-09-01 11:30:00	244
3.42	walk	2015-09-01	11:36:00	2015-09-01 11:36:00	244
3.2	walk	2015-09-01	11:42:00	2015-09-01 11:42:00	244
2.98	walk	2015-09-01	11:48:00	2015-09-01 11:48:00	244
2.77	walk	2015-09-01	11:54:00	2015-09-01 11:54:00	244
2.57	walk	2015-09-01	12:00:00	2015-09-01 12:00:00	244
2.37	walk	2015-09-01	12:06:00	2015-09-01 12:06:00	244
2.2	walk	2015-09-01	12:12:00	2015-09-01 12:12:00	244
2.03	walk	2015-09-01	12:18:00	2015-09-01 12:18:00	244
1.87	walk	2015-09-01	12:24:00	2015-09-01 12:24:00	244
1.73	walk	2015-09-01	12:30:00	2015-09-01 12:30:00	244
1.6	walk	2015-09-01	12:36:00	2015-09-01 12:36:00	244
1.49	walk	2015-09-01	12:42:00	2015-09-01 12:42:00	244
1.39	walk	2015-09-01	12:48:00	2015-09-01 12:48:00	244
1.3	walk	2015-09-01	12:54:00	2015-09-01 12:54:00	244
1.23	walk	2015-09-01	13:00:00	2015-09-01 13:00:00	244
1.18	walk	2015-09-01	13:06:00	2015-09-01 13:06:00	244
1.14	walk	2015-09-01	13:12:00	2015-09-01 13:12:00	244
1.12	walk	2015-09-01	13:18:00	2015-09-01 13:18:00	244
1.12	latest_start	2015-09-01	13:24:00	2015-09-01 13:24:00	244
1.13	wait	2015-09-01	13:30:00	2015-09-01 13:30:00	244
1.16	wait	2015-09-01	13:36:00	2015-09-01 13:36:00	244
1.2	wait	2015-09-01	13:42:00	2015-09-01 13:42:00	244
1.26	wait	2015-09-01	13:48:00	2015-09-01 13:48:00	244
1.33	wait	2015-09-01	13:54:00	2015-09-01 13:54:00	244
1.42	wait	2015-09-01	14:00:00	2015-09-01 14:00:00	244
1.52	wait	2015-09-01	14:06:00	2015-09-01 14:06:00	244
1.64	wait	2015-09-01	14:12:00	2015-09-01 14:12:00	244
1.77	wait	2015-09-01	14:18:00	2015-09-01 14:18:00	244
1.92	complete_hike	2015-09-01	14:24:00	2015-09-01 14:24:00	244
2.08	wait	2015-09-01	14:30:00	2015-09-01 14:30:00	244
2.25	wait	2015-09-01	14:36:00	2015-09-01 14:36:00	244
2.44	wait	2015-09-01	14:42:00	2015-09-01 14:42:00	244
2.63	wait	2015-09-01	14:48:00	2015-09-01 14:48:00	244
2.84	wait	2015-09-01	14:54:00	2015-09-01 14:54:00	244
3.05	wait	2015-09-01	15:00:00	2015-09-01 15:00:00	244
3.28	wait	2015-09-01	15:06:00	2015-09-01 15:06:00	244
3.51	wait	2015-09-01	15:12:00	2015-09-01 15:12:00	244
3.75	wait	2015-09-01	15:18:00	2015-09-01 15:18:00	244
4.0	wait	2015-09-01	15:24:00	2015-09-01 15:24:00	244
4.26	wait	2015-09-01	15:30:00	2015-09-01 15:30:00	244
4.52	wait	2015-09-01	15:36:00	2015-09-01 15:36:00	244
4.79	wait	2015-09-01	15:42:00	2015-09-01 15:42:00	244
5.06	wait	2015-09-01	15:48:00	2015-09-01 15:48:00	244
5.34	wait	2015-09-01	15:54:00	2015-09-01 15:54:00	244
5.62	wait	2015-09-01	16:00:00	2015-09-01 16:00:00	244
5.91	wait	2015-09-01	16:06:00	2015-09-01 16:06:00	244
6.19	wait	2015-09-01	16:12:00	2015-09-01 16:12:00	244
6.48	wait	2015-09-01	16:18:00	2015-09-01 16:18:00	244
6.77	wait	2015-09-01	16:24:00	2015-09-01 16:24:00	244
7.05	wait	2015-09-01	16:30:00	2015-09-01 16:30:00	244
7.34	wait	2015-09-01	16:36:00	2015-09-01 16:36:00	244
7.63	wait	2015-09-01	16:42:00	2015-09-01 16:42:00	244
7.91	wait	2015-09-01	16:48:00	2015-09-01 16:48:00	244
8.19	wait	2015-09-01	16:54:00	2015-09-01 16:54:00	244
8.47	wait	2015-09-01	17:00:00	2015-09-01 17:00:00	244
8.75	wait	2015-09-01	17:06:00	2015-09-01 17:06:00	244
9.02	wait	2015-09-01	17:12:00	2015-09-01 17:12:00	244
9.28	wait	2015-09-01	17:18:00	2015-09-01 17:18:00	244
9.55	wait	2015-09-01	17:24:00	2015-09-01 17:24:00	244
9.8	wait	2015-09-01	17:30:00	2015-09-01 17:30:00	244
10.05	wait	2015-09-01	17:36:00	2015-09-01 17:36:00	244
10.29	wait	2015-09-01	17:42:00	2015-09-01 17:42:00	244
10.52	wait	2015-09-01	17:48:00	2015-09-01 17:48:00	244
10.74	wait	2015-09-01	17:54:00	2015-09-01 17:54:00	244
10.96	wait	2015-09-01	18:00:00	2015-09-01 18:00:00	244
11.16	wait	2015-09-01	18:06:00	2015-09-01 18:06:00	244
11.35	wait	2015-09-01	18:12:00	2015-09-01 18:12:00	244
11.54	wait	2015-09-01	18:18:00	2015-09-01 18:18:00	244
11.71	wait	2015-09-01	18:24:00	2015-09-01 18:24:00	244
11.87	wait	2015-09-01	18:30:00	2015-09-01 18:30:00	244
12.02	wait	2015-09-01	18:36:00	2015-09-01 18:36:00	244
12.15	wait	2015-09-01	18:42:00	2015-09-01 18:42:00	244
12.28	wait	2015-09-01	18:48:00	2015-09-01 18:48:00	244
12.39	wait	2015-09-01	18:54:00	2015-09-01 18:54:00	244
12.48	wait	2015-09-01	19:00:00	2015-09-01 19:00:00	244
12.57	wait	2015-09-01	19:06:00	2015-09-01 19:06:00	244
12.64	wait	2015-09-01	19:12:00	2015-09-01 19:12:00	244
12.69	wait	2015-09-01	19:18:00	2015-09-01 19:18:00	244
12.73	wait	2015-09-01	19:24:00	2015-09-01 19:24:00	244
12.76	wait	2015-09-01	19:30:00	2015-09-01 19:30:00	244
12.77	wait	2015-09-01	19:36:00	2015-09-01 19:36:00	244
12.77	wait	2015-09-01	19:42:00	2015-09-01 19:42:00	244
12.76	wait	2015-09-01	19:48:00	2015-09-01 19:48:00	244
12.73	wait	2015-09-01	19:54:00	2015-09-01 19:54:00	244
12.69	wait	2015-09-01	20:00:00	2015-09-01 20:00:00	244
12.64	wait	2015-09-01	20:06:00	2015-09-01 20:06:00	244
12.57	wait	2015-09-01	20:12:00	2015-09-01 20:12:00	244
12.49	wait	2015-09-01	20:18:00	2015-09-01 20:18:00	244
12.4	wait	2015-09-01	20:24:00	2015-09-01 20:24:00	244
12.29	wait	2015-09-01	20:30:00	2015-09-01 20:30:00	244
12.17	wait	2015-09-01	20:36:00	2015-09-01 20:36:00	244
12.04	wait	2015-09-01	20:42:00	2015-09-01 20:42:00	244
11.9	wait	2015-09-01	20:48:00	2015-09-01 20:48:00	244
11.75	wait	2015-09-01	20:54:00	2015-09-01 20:54:00	244
11.59	wait	2015-09-01	21:00:00	2015-09-01 21:00:00	244
11.42	wait	2015-09-01	21:06:00	2015-09-01 21:06:00	244
11.23	wait	2015-09-01	21:12:00	2015-09-01 21:12:00	244
11.04	wait	2015-09-01	21:18:00	2015-09-01 21:18:00	244
10.84	wait	2015-09-01	21:24:00	2015-09-01 21:24:00	244
10.63	wait	2015-09-01	21:30:00	2015-09-01 21:30:00	244
10.41	wait	2015-09-01	21:36:00	2015-09-01 21:36:00	244
10.18	wait	2015-09-01	21:42:00	2015-09-01 21:42:00	244
9.94	wait	2015-09-01	21:48:00	2015-09-01 21:48:00	244
9.7	wait	2015-09-01	21:54:00	2015-09-01 21:54:00	244
9.45	wait	2015-09-01	22:00:00	2015-09-01 22:00:00	244
9.19	wait	2015-09-01	22:06:00	2015-09-01 22:06:00	244
8.93	wait	2015-09-01	22:12:00	2015-09-01 22:12:00	244
8.66	wait	2015-09-01	22:18:00	2015-09-01 22:18:00	244
8.39	wait	2015-09-01	22:24:00	2015-09-01 22:24:00	244
8.11	wait	2015-09-01	22:30:00	2015-09-01 22:30:00	244
7.83	wait	2015-09-01	22:36:00	2015-09-01 22:36:00	244
7.54	wait	2015-09-01	22:42:00	2015-09-01 22:42:00	244
7.25	wait	2015-09-01	22:48:00	2015-09-01 22:48:00	244
6.96	wait	2015-09-01	22:54:00	2015-09-01 22:54:00	244
6.67	wait	2015-09-01	23:00:00	2015-09-01 23:00:00	244
6.37	wait	2015-09-01	23:06:00	2015-09-01 23:06:00	244
6.08	wait	2015-09-01	23:12:00	2015-09-01 23:12:00	244
5.79	wait	2015-09-01	23:18:00	2015-09-01 23:18:00	244
5.49	wait	2015-09-01	23:24:00	2015-09-01 23:24:00	244
5.2	wait	2015-09-01	23:30:00	2015-09-01 23:30:00	244
4.91	wait	2015-09-01	23:36:00	2015-09-01 23:36:00	244
4.63	wait	2015-09-01	23:42:00	2015-09-01 23:42:00	244
4.35	wait	2015-09-01	23:48:00	2015-09-01 23:48:00	244
4.07	wait	2015-09-01	23:54:00	2015-09-01 23:54:00	244
10.24	wait	2015-09-06	00:00:00	2015-09-06 00:00:00	249
10.15	wait	2015-09-06	00:06:00	2015-09-06 00:06:00	249
10.04	wait	2015-09-06	00:12:00	2015-09-06 00:12:00	249
9.93	wait	2015-09-06	00:18:00	2015-09-06 00:18:00	249
9.81	wait	2015-09-06	00:24:00	2015-09-06 00:24:00	249
9.68	wait	2015-09-06	00:30:00	2015-09-06 00:30:00	249
9.54	wait	2015-09-06	00:36:00	2015-09-06 00:36:00	249
9.4	wait	2015-09-06	00:42:00	2015-09-06 00:42:00	249
9.25	wait	2015-09-06	00:48:00	2015-09-06 00:48:00	249
9.09	wait	2015-09-06	00:54:00	2015-09-06 00:54:00	249
8.93	wait	2015-09-06	01:00:00	2015-09-06 01:00:00	249
8.76	wait	2015-09-06	01:06:00	2015-09-06 01:06:00	249
8.58	wait	2015-09-06	01:12:00	2015-09-06 01:12:00	249
8.4	wait	2015-09-06	01:18:00	2015-09-06 01:18:00	249
8.21	wait	2015-09-06	01:24:00	2015-09-06 01:24:00	249
8.02	wait	2015-09-06	01:30:00	2015-09-06 01:30:00	249
7.82	wait	2015-09-06	01:36:00	2015-09-06 01:36:00	249
7.62	wait	2015-09-06	01:42:00	2015-09-06 01:42:00	249
7.41	wait	2015-09-06	01:48:00	2015-09-06 01:48:00	249
7.19	wait	2015-09-06	01:54:00	2015-09-06 01:54:00	249
6.97	wait	2015-09-06	02:00:00	2015-09-06 02:00:00	249
6.75	wait	2015-09-06	02:06:00	2015-09-06 02:06:00	249
6.53	wait	2015-09-06	02:12:00	2015-09-06 02:12:00	249
6.3	wait	2015-09-06	02:18:00	2015-09-06 02:18:00	249
6.07	wait	2015-09-06	02:24:00	2015-09-06 02:24:00	249
5.83	wait	2015-09-06	02:30:00	2015-09-06 02:30:00	249
5.6	wait	2015-09-06	02:36:00	2015-09-06 02:36:00	249
5.36	wait	2015-09-06	02:42:00	2015-09-06 02:42:00	249
5.13	wait	2015-09-06	02:48:00	2015-09-06 02:48:00	249
4.89	wait	2015-09-06	02:54:00	2015-09-06 02:54:00	249
4.65	wait	2015-09-06	03:00:00	2015-09-06 03:00:00	249
4.41	wait	2015-09-06	03:06:00	2015-09-06 03:06:00	249
4.18	wait	2015-09-06	03:12:00	2015-09-06 03:12:00	249
3.95	wait	2015-09-06	03:18:00	2015-09-06 03:18:00	249
3.72	wait	2015-09-06	03:24:00	2015-09-06 03:24:00	249
3.49	wait	2015-09-06	03:30:00	2015-09-06 03:30:00	249
3.27	wait	2015-09-06	03:36:00	2015-09-06 03:36:00	249
3.05	wait	2015-09-06	03:42:00	2015-09-06 03:42:00	249
2.84	wait	2015-09-06	03:48:00	2015-09-06 03:48:00	249
2.63	wait	2015-09-06	03:54:00	2015-09-06 03:54:00	249
2.43	wait	2015-09-06	04:00:00	2015-09-06 04:00:00	249
2.24	wait	2015-09-06	04:06:00	2015-09-06 04:06:00	249
2.05	wait	2015-09-06	04:12:00	2015-09-06 04:12:00	249
1.88	wait	2015-09-06	04:18:00	2015-09-06 04:18:00	249
1.71	wait	2015-09-06	04:24:00	2015-09-06 04:24:00	249
1.55	wait	2015-09-06	04:30:00	2015-09-06 04:30:00	249
1.4	wait	2015-09-06	04:36:00	2015-09-06 04:36:00	249
1.27	wait	2015-09-06	04:42:00	2015-09-06 04:42:00	249
1.14	wait	2015-09-06	04:48:00	2015-09-06 04:48:00	249
1.02	wait	2015-09-06	04:54:00	2015-09-06 04:54:00	249
0.91	wait	2015-09-06	05:00:00	2015-09-06 05:00:00	249
0.82	wait	2015-09-06	05:06:00	2015-09-06 05:06:00	249
0.74	wait	2015-09-06	05:12:00	2015-09-06 05:12:00	249
0.66	wait	2015-09-06	05:18:00	2015-09-06 05:18:00	249
0.6	wait	2015-09-06	05:24:00	2015-09-06 05:24:00	249
0.55	wait	2015-09-06	05:30:00	2015-09-06 05:30:00	249
0.52	wait	2015-09-06	05:36:00	2015-09-06 05:36:00	249
0.49	wait	2015-09-06	05:42:00	2015-09-06 05:42:00	249
0.47	wait	2015-09-06	05:48:00	2015-09-06 05:48:00	249
0.47	wait	2015-09-06	05:54:00	2015-09-06 05:54:00	249
0.48	earliest_start	2015-09-06	06:00:00	2015-09-06 06:00:00	249
0.5	walk	2015-09-06	06:06:00	2015-09-06 06:06:00	249
0.52	walk	2015-09-06	06:12:00	2015-09-06 06:12:00	249
0.56	walk	2015-09-06	06:18:00	2015-09-06 06:18:00	249
0.61	walk	2015-09-06	06:24:00	2015-09-06 06:24:00	249
0.67	walk	2015-09-06	06:30:00	2015-09-06 06:30:00	249
0.74	latest_start	2015-09-06	06:36:00	2015-09-06 06:36:00	249
0.82	wait	2015-09-06	06:42:00	2015-09-06 06:42:00	249
0.91	wait	2015-09-06	06:48:00	2015-09-06 06:48:00	249
1.01	wait	2015-09-06	06:54:00	2015-09-06 06:54:00	249
1.11	wait	2015-09-06	07:00:00	2015-09-06 07:00:00	249
1.22	wait	2015-09-06	07:06:00	2015-09-06 07:06:00	249
1.34	wait	2015-09-06	07:12:00	2015-09-06 07:12:00	249
1.47	wait	2015-09-06	07:18:00	2015-09-06 07:18:00	249
1.61	wait	2015-09-06	07:24:00	2015-09-06 07:24:00	249
1.75	wait	2015-09-06	07:30:00	2015-09-06 07:30:00	249
1.9	complete_hike	2015-09-06	07:36:00	2015-09-06 07:36:00	249
2.06	wait	2015-09-06	07:42:00	2015-09-06 07:42:00	249
2.22	wait	2015-09-06	07:48:00	2015-09-06 07:48:00	249
2.38	wait	2015-09-06	07:54:00	2015-09-06 07:54:00	249
2.56	wait	2015-09-06	08:00:00	2015-09-06 08:00:00	249
2.74	wait	2015-09-06	08:06:00	2015-09-06 08:06:00	249
2.92	wait	2015-09-06	08:12:00	2015-09-06 08:12:00	249
3.11	wait	2015-09-06	08:18:00	2015-09-06 08:18:00	249
3.3	wait	2015-09-06	08:24:00	2015-09-06 08:24:00	249
3.49	wait	2015-09-06	08:30:00	2015-09-06 08:30:00	249
3.69	wait	2015-09-06	08:36:00	2015-09-06 08:36:00	249
3.89	wait	2015-09-06	08:42:00	2015-09-06 08:42:00	249
4.1	wait	2015-09-06	08:48:00	2015-09-06 08:48:00	249
4.3	wait	2015-09-06	08:54:00	2015-09-06 08:54:00	249
4.51	wait	2015-09-06	09:00:00	2015-09-06 09:00:00	249
4.72	wait	2015-09-06	09:06:00	2015-09-06 09:06:00	249
4.93	wait	2015-09-06	09:12:00	2015-09-06 09:12:00	249
5.14	wait	2015-09-06	09:18:00	2015-09-06 09:18:00	249
5.35	wait	2015-09-06	09:24:00	2015-09-06 09:24:00	249
5.56	wait	2015-09-06	09:30:00	2015-09-06 09:30:00	249
5.77	wait	2015-09-06	09:36:00	2015-09-06 09:36:00	249
5.98	wait	2015-09-06	09:42:00	2015-09-06 09:42:00	249
6.19	wait	2015-09-06	09:48:00	2015-09-06 09:48:00	249
6.39	wait	2015-09-06	09:54:00	2015-09-06 09:54:00	249
6.59	wait	2015-09-06	10:00:00	2015-09-06 10:00:00	249
6.79	wait	2015-09-06	10:06:00	2015-09-06 10:06:00	249
6.99	wait	2015-09-06	10:12:00	2015-09-06 10:12:00	249
7.18	wait	2015-09-06	10:18:00	2015-09-06 10:18:00	249
7.36	wait	2015-09-06	10:24:00	2015-09-06 10:24:00	249
7.55	wait	2015-09-06	10:30:00	2015-09-06 10:30:00	249
7.72	wait	2015-09-06	10:36:00	2015-09-06 10:36:00	249
7.9	wait	2015-09-06	10:42:00	2015-09-06 10:42:00	249
8.07	wait	2015-09-06	10:48:00	2015-09-06 10:48:00	249
8.23	wait	2015-09-06	10:54:00	2015-09-06 10:54:00	249
8.38	wait	2015-09-06	11:00:00	2015-09-06 11:00:00	249
8.53	wait	2015-09-06	11:06:00	2015-09-06 11:06:00	249
8.68	wait	2015-09-06	11:12:00	2015-09-06 11:12:00	249
8.81	wait	2015-09-06	11:18:00	2015-09-06 11:18:00	249
8.94	wait	2015-09-06	11:24:00	2015-09-06 11:24:00	249
9.07	wait	2015-09-06	11:30:00	2015-09-06 11:30:00	249
9.19	wait	2015-09-06	11:36:00	2015-09-06 11:36:00	249
9.3	wait	2015-09-06	11:42:00	2015-09-06 11:42:00	249
9.4	wait	2015-09-06	11:48:00	2015-09-06 11:48:00	249
9.5	wait	2015-09-06	11:54:00	2015-09-06 11:54:00	249
9.6	wait	2015-09-06	12:00:00	2015-09-06 12:00:00	249
9.68	wait	2015-09-06	12:06:00	2015-09-06 12:06:00	249
9.76	wait	2015-09-06	12:12:00	2015-09-06 12:12:00	249
9.84	wait	2015-09-06	12:18:00	2015-09-06 12:18:00	249
9.91	wait	2015-09-06	12:24:00	2015-09-06 12:24:00	249
9.97	wait	2015-09-06	12:30:00	2015-09-06 12:30:00	249
10.03	wait	2015-09-06	12:36:00	2015-09-06 12:36:00	249
10.08	wait	2015-09-06	12:42:00	2015-09-06 12:42:00	249
10.12	wait	2015-09-06	12:48:00	2015-09-06 12:48:00	249
10.16	wait	2015-09-06	12:54:00	2015-09-06 12:54:00	249
10.2	wait	2015-09-06	13:00:00	2015-09-06 13:00:00	249
10.23	wait	2015-09-06	13:06:00	2015-09-06 13:06:00	249
10.25	wait	2015-09-06	13:12:00	2015-09-06 13:12:00	249
10.27	wait	2015-09-06	13:18:00	2015-09-06 13:18:00	249
10.28	wait	2015-09-06	13:24:00	2015-09-06 13:24:00	249
10.29	wait	2015-09-06	13:30:00	2015-09-06 13:30:00	249
10.29	wait	2015-09-06	13:36:00	2015-09-06 13:36:00	249
10.28	wait	2015-09-06	13:42:00	2015-09-06 13:42:00	249
10.27	wait	2015-09-06	13:48:00	2015-09-06 13:48:00	249
10.26	wait	2015-09-06	13:54:00	2015-09-06 13:54:00	249
10.23	wait	2015-09-06	14:00:00	2015-09-06 14:00:00	249
10.21	wait	2015-09-06	14:06:00	2015-09-06 14:06:00	249
10.17	wait	2015-09-06	14:12:00	2015-09-06 14:12:00	249
10.14	wait	2015-09-06	14:18:00	2015-09-06 14:18:00	249
10.09	wait	2015-09-06	14:24:00	2015-09-06 14:24:00	249
10.04	wait	2015-09-06	14:30:00	2015-09-06 14:30:00	249
9.99	wait	2015-09-06	14:36:00	2015-09-06 14:36:00	249
9.93	wait	2015-09-06	14:42:00	2015-09-06 14:42:00	249
9.86	wait	2015-09-06	14:48:00	2015-09-06 14:48:00	249
9.79	wait	2015-09-06	14:54:00	2015-09-06 14:54:00	249
9.71	wait	2015-09-06	15:00:00	2015-09-06 15:00:00	249
9.63	wait	2015-09-06	15:06:00	2015-09-06 15:06:00	249
9.55	wait	2015-09-06	15:12:00	2015-09-06 15:12:00	249
9.46	wait	2015-09-06	15:18:00	2015-09-06 15:18:00	249
9.36	wait	2015-09-06	15:24:00	2015-09-06 15:24:00	249
9.27	wait	2015-09-06	15:30:00	2015-09-06 15:30:00	249
9.17	wait	2015-09-06	15:36:00	2015-09-06 15:36:00	249
9.06	wait	2015-09-06	15:42:00	2015-09-06 15:42:00	249
8.96	wait	2015-09-06	15:48:00	2015-09-06 15:48:00	249
8.85	wait	2015-09-06	15:54:00	2015-09-06 15:54:00	249
8.74	wait	2015-09-06	16:00:00	2015-09-06 16:00:00	249
8.63	wait	2015-09-06	16:06:00	2015-09-06 16:06:00	249
8.52	wait	2015-09-06	16:12:00	2015-09-06 16:12:00	249
8.4	wait	2015-09-06	16:18:00	2015-09-06 16:18:00	249
8.29	wait	2015-09-06	16:24:00	2015-09-06 16:24:00	249
8.18	wait	2015-09-06	16:30:00	2015-09-06 16:30:00	249
8.07	wait	2015-09-06	16:36:00	2015-09-06 16:36:00	249
7.96	wait	2015-09-06	16:42:00	2015-09-06 16:42:00	249
7.85	wait	2015-09-06	16:48:00	2015-09-06 16:48:00	249
7.75	wait	2015-09-06	16:54:00	2015-09-06 16:54:00	249
7.65	wait	2015-09-06	17:00:00	2015-09-06 17:00:00	249
7.55	wait	2015-09-06	17:06:00	2015-09-06 17:06:00	249
7.45	wait	2015-09-06	17:12:00	2015-09-06 17:12:00	249
7.36	wait	2015-09-06	17:18:00	2015-09-06 17:18:00	249
7.27	wait	2015-09-06	17:24:00	2015-09-06 17:24:00	249
7.19	wait	2015-09-06	17:30:00	2015-09-06 17:30:00	249
7.11	wait	2015-09-06	17:36:00	2015-09-06 17:36:00	249
7.04	wait	2015-09-06	17:42:00	2015-09-06 17:42:00	249
6.97	wait	2015-09-06	17:48:00	2015-09-06 17:48:00	249
6.91	wait	2015-09-06	17:54:00	2015-09-06 17:54:00	249
6.85	wait	2015-09-06	18:00:00	2015-09-06 18:00:00	249
6.79	wait	2015-09-06	18:06:00	2015-09-06 18:06:00	249
6.75	wait	2015-09-06	18:12:00	2015-09-06 18:12:00	249
6.71	wait	2015-09-06	18:18:00	2015-09-06 18:18:00	249
6.67	wait	2015-09-06	18:24:00	2015-09-06 18:24:00	249
6.64	wait	2015-09-06	18:30:00	2015-09-06 18:30:00	249
6.62	wait	2015-09-06	18:36:00	2015-09-06 18:36:00	249
6.6	wait	2015-09-06	18:42:00	2015-09-06 18:42:00	249
6.58	wait	2015-09-06	18:48:00	2015-09-06 18:48:00	249
6.58	wait	2015-09-06	18:54:00	2015-09-06 18:54:00	249
6.58	wait	2015-09-06	19:00:00	2015-09-06 19:00:00	249
6.58	wait	2015-09-06	19:06:00	2015-09-06 19:06:00	249
6.59	wait	2015-09-06	19:12:00	2015-09-06 19:12:00	249
6.6	wait	2015-09-06	19:18:00	2015-09-06 19:18:00	249
6.62	wait	2015-09-06	19:24:00	2015-09-06 19:24:00	249
6.65	wait	2015-09-06	19:30:00	2015-09-06 19:30:00	249
6.68	wait	2015-09-06	19:36:00	2015-09-06 19:36:00	249
6.72	wait	2015-09-06	19:42:00	2015-09-06 19:42:00	249
6.76	wait	2015-09-06	19:48:00	2015-09-06 19:48:00	249
6.81	wait	2015-09-06	19:54:00	2015-09-06 19:54:00	249
6.86	wait	2015-09-06	20:00:00	2015-09-06 20:00:00	249
6.92	wait	2015-09-06	20:06:00	2015-09-06 20:06:00	249
6.98	wait	2015-09-06	20:12:00	2015-09-06 20:12:00	249
7.05	wait	2015-09-06	20:18:00	2015-09-06 20:18:00	249
7.12	wait	2015-09-06	20:24:00	2015-09-06 20:24:00	249
7.19	wait	2015-09-06	20:30:00	2015-09-06 20:30:00	249
7.28	wait	2015-09-06	20:36:00	2015-09-06 20:36:00	249
7.36	wait	2015-09-06	20:42:00	2015-09-06 20:42:00	249
7.45	wait	2015-09-06	20:48:00	2015-09-06 20:48:00	249
7.54	wait	2015-09-06	20:54:00	2015-09-06 20:54:00	249
7.64	wait	2015-09-06	21:00:00	2015-09-06 21:00:00	249
7.74	wait	2015-09-06	21:06:00	2015-09-06 21:06:00	249
7.84	wait	2015-09-06	21:12:00	2015-09-06 21:12:00	249
7.95	wait	2015-09-06	21:18:00	2015-09-06 21:18:00	249
8.05	wait	2015-09-06	21:24:00	2015-09-06 21:24:00	249
8.16	wait	2015-09-06	21:30:00	2015-09-06 21:30:00	249
8.27	wait	2015-09-06	21:36:00	2015-09-06 21:36:00	249
8.39	wait	2015-09-06	21:42:00	2015-09-06 21:42:00	249
8.5	wait	2015-09-06	21:48:00	2015-09-06 21:48:00	249
8.61	wait	2015-09-06	21:54:00	2015-09-06 21:54:00	249
8.72	wait	2015-09-06	22:00:00	2015-09-06 22:00:00	249
8.83	wait	2015-09-06	22:06:00	2015-09-06 22:06:00	249
8.94	wait	2015-09-06	22:12:00	2015-09-06 22:12:00	249
9.05	wait	2015-09-06	22:18:00	2015-09-06 22:18:00	249
9.16	wait	2015-09-06	22:24:00	2015-09-06 22:24:00	249
9.26	wait	2015-09-06	22:30:00	2015-09-06 22:30:00	249
9.36	wait	2015-09-06	22:36:00	2015-09-06 22:36:00	249
9.45	wait	2015-09-06	22:42:00	2015-09-06 22:42:00	249
9.55	wait	2015-09-06	22:48:00	2015-09-06 22:48:00	249
9.63	wait	2015-09-06	22:54:00	2015-09-06 22:54:00	249
9.71	wait	2015-09-06	23:00:00	2015-09-06 23:00:00	249
9.79	wait	2015-09-06	23:06:00	2015-09-06 23:06:00	249
9.86	wait	2015-09-06	23:12:00	2015-09-06 23:12:00	249
9.92	wait	2015-09-06	23:18:00	2015-09-06 23:18:00	249
9.98	wait	2015-09-06	23:24:00	2015-09-06 23:24:00	249
10.03	wait	2015-09-06	23:30:00	2015-09-06 23:30:00	249
10.07	wait	2015-09-06	23:36:00	2015-09-06 23:36:00	249
10.11	wait	2015-09-06	23:42:00	2015-09-06 23:42:00	249
10.13	wait	2015-09-06	23:48:00	2015-09-06 23:48:00	249
10.15	wait	2015-09-06	23:54:00	2015-09-06 23:54:00	249
10.16	wait	2015-09-07	00:00:00	2015-09-07 00:00:00	250
10.17	wait	2015-09-07	00:06:00	2015-09-07 00:06:00	250
10.16	wait	2015-09-07	00:12:00	2015-09-07 00:12:00	250
10.15	wait	2015-09-07	00:18:00	2015-09-07 00:18:00	250
10.13	wait	2015-09-07	00:24:00	2015-09-07 00:24:00	250
10.1	wait	2015-09-07	00:30:00	2015-09-07 00:30:00	250
10.06	wait	2015-09-07	00:36:00	2015-09-07 00:36:00	250
10.02	wait	2015-09-07	00:42:00	2015-09-07 00:42:00	250
9.97	wait	2015-09-07	00:48:00	2015-09-07 00:48:00	250
9.91	wait	2015-09-07	00:54:00	2015-09-07 00:54:00	250
9.84	wait	2015-09-07	01:00:00	2015-09-07 01:00:00	250
9.76	wait	2015-09-07	01:06:00	2015-09-07 01:06:00	250
